Wall time,Step,Value
1651014458.1495001,0,1603.7589111328125
1651014466.271767,10,187.7042694091797
1651014474.352088,20,132.7163543701172
1651014493.064765,30,126.19330596923828
1651014501.1015258,40,129.8624725341797
1651014519.382519,50,105.3569564819336
1651014527.455735,60,90.93582916259766
1651014535.5496676,70,81.0569839477539
1651014553.8547714,80,22.814693450927734
1651014561.867976,90,8.956229209899902
1651014580.107553,100,10.875109672546387
1651014588.0391674,110,5.545335292816162
1651014596.0599852,120,6.4630045890808105
1651014614.3451343,130,6.296398639678955
1651014622.057964,140,3.6827197074890137
1651014640.2528024,150,12.189864158630371
1651014648.0252917,160,14.693822860717773
1651014655.8484318,170,13.303999900817871
1651014675.5205488,180,17.058982849121094
1651014683.4053893,190,7.13084602355957
1651014701.9263608,200,12.075507164001465
1651014709.7375875,210,6.055866241455078
1651014718.3800569,220,1.0827901363372803
1651014736.2282796,230,11.047825813293457
1651014744.356495,240,0.7458024024963379
1651014763.3153086,250,0.5849803686141968
1651014771.522966,260,5.301446437835693
1651014780.450419,270,5.074677467346191
1651014798.436407,280,0.31454047560691833
1651014807.4820743,290,15.38425350189209
1651014825.9044285,300,0.3449201285839081
1651014834.2559357,310,6.221524715423584
1651014843.5845325,320,4.636494159698486
1651014861.854947,330,0.32867738604545593
1651014871.0586772,340,0.16674087941646576
1651014889.463955,350,0.10869515687227249
1651014898.6496606,360,0.1343078315258026
1651014906.978209,370,0.111573226749897
1651014925.2085867,380,0.08365897834300995
1651014934.3017068,390,0.07485807687044144
1651014953.0144272,400,0.06871712952852249
1651014962.2132108,410,5.429064750671387
1651014970.7347481,420,7.304521560668945
1651014989.847885,430,0.06628827750682831
1651014998.2275054,440,0.05839637294411659
1651015017.134303,450,0.05893190950155258
1651015025.6854684,460,0.046303726732730865
1651015034.1757302,470,0.05471646785736084
1651015053.5016108,480,7.563106060028076
1651015061.963917,490,0.04900110885500908
1651015081.4271538,500,0.04764367640018463
1651015089.9405222,510,0.06312914192676544
1651015098.4114535,520,0.10136958956718445
1651015117.6938322,530,0.11241935193538666
1651015126.1980696,540,0.06660892814397812
1651015145.6428404,550,0.047930289059877396
1651015154.1922596,560,0.05895080789923668
1651015162.569267,570,0.0530257411301136
1651015181.959011,580,0.06943737715482712
1651015190.2341793,590,0.05224885791540146
1651015209.372724,600,0.05652611702680588
1651015217.7397966,610,0.04808971285820007
1651015226.1570733,620,0.050321634858846664
1651015245.439603,630,0.03695500269532204
1651015253.84443,640,0.04708787426352501
1651015272.9688475,650,0.06229366362094879
1651015281.2036276,660,0.050890009850263596
