1.029426138848066330e-02
4.900080384686589241e-04
6.400335696525871754e-04
1.203966348839458078e-05
7.435306906700134277e-02
5.768534168601036072e-02
1.206984519958496094e-01
3.403108566999435425e-02
8.307171612977981567e-02
1.329030394554138184e-01
8.209905028343200684e-02
1.586921960115432739e-01
1.034935712814331055e-01
3.549373522400856018e-02
1.569718271493911743e-01
8.819545060396194458e-02
1.246131807565689087e-01
6.692024320363998413e-02
1.161130890250205994e-02
1.008439511060714722e-01
2.018961124122142792e-02
4.438155591487884521e-01
4.047646522521972656e+00
1.204750728607177734e+01
5.083526229858398438e+01
2.447930812835693359e+00
1.661644172668457031e+01
4.683865737915039062e+01
6.938654899597167969e+00
3.487290954589843750e+01
3.310960388183593750e+01
5.447395801544189453e+00
4.472722244262695312e+01
3.608780670166015625e+01
