Wall time,Step,Value
1650439536.4589272,50,-0.011501586996018887
1650439543.1664815,60,-0.00955276470631361
1650439570.2424338,100,-0.006503553129732609
1650439577.0110333,110,-0.006156668532639742
1650439590.8348281,130,-0.004209696315228939
1650439597.7861028,140,-0.0023761685006320477
1650439604.7234392,150,-0.004049244336783886
1650439618.8062384,170,-0.00017989432672038674
1650439625.8749015,180,-0.0034711749758571386
1650439633.0306048,190,-0.00194844591896981
1650439648.455228,200,-0.0013621114194393158
1650439678.6146858,240,0.004523866809904575
1650439747.4619105,330,0.0005030829925090075
1650439755.2541757,340,0.004607662558555603
1650439771.0212276,360,-0.004065313376486301
1650439794.9732647,390,-0.0018920458387583494
1650439811.0789425,400,-0.004364989697933197
1650439827.2007773,420,-0.001428157091140747
1650439843.3970923,440,-0.002938739024102688
1650439851.51878,450,0.0023660939186811447
1650439867.5532017,470,-0.001124722883105278
1650439883.7142038,490,-0.0028361775912344456
1650439891.7542078,500,-0.0021955061238259077
1650439915.9396932,530,-0.005153223872184753
1650439923.9090455,540,-0.005726403556764126
1650439931.903823,550,-0.004859262146055698
1650439939.8204684,560,-0.0030311867594718933
1650439947.6314948,570,-0.0006799205439165235
1650439979.530546,600,-0.0008574037346988916
1650439987.348474,610,-0.005190338473767042
1650440003.038796,630,-0.002551097422838211
1650440018.8382118,650,-0.0043759336695075035
1650440026.752994,660,-0.0006927437498234212
1650440034.6369252,670,-0.0031117466278374195
1650440042.581732,680,-0.002533344319090247
1650440066.4961705,710,-0.0062447343952953815
1650440074.466353,720,0.0021074942778795958
1650440082.4663446,730,-0.005466521717607975
1650440090.4125543,740,-0.0013695352245122194
1650440106.4999523,760,-0.004107267130166292
1650440130.494154,790,-0.0017315065488219261
1650440178.4265394,840,-0.002329630311578512
1650440186.39642,850,-0.004887578077614307
1650440194.5036292,860,-0.0029706594068557024
1650440202.620987,870,-0.003400605171918869
1650440210.5889347,880,-0.004887769930064678
1650440218.4088666,890,-0.005019123200327158
1650440257.8028836,940,-0.0048643965274095535
1650440329.0717444,1020,-0.003976897336542606
1650440352.6919649,1050,0.0006833084626123309
1650440360.5252273,1060,-0.002261173678562045
1650440415.288686,1130,-0.0042954315431416035
1650440438.59314,1160,0.0027288999408483505
1650440454.1666055,1180,-0.002668348141014576
1650440461.9485471,1190,-0.0029896143823862076
1650440477.882021,1200,-0.0035995831713080406
1650440509.267279,1240,-0.0020710753742605448
1650440517.1862495,1250,-0.002882339060306549
1650440525.051472,1260,-0.0028914394788444042
1650440549.1976697,1290,-0.003563534002751112
1650440557.2738013,1300,-2.6651716325432062e-05
1650440581.6388156,1330,-0.005768164061009884
1650440614.251424,1370,-0.0027279311325401068
1650440630.5648735,1390,-0.004219821188598871
1650440655.3257153,1410,-0.0003792343777604401
1650440663.5614083,1420,-0.003389335237443447
1650440671.738739,1430,-0.0032268385402858257
1650440679.9555128,1440,-0.003005772829055786
1650440713.0214138,1480,-0.002767217345535755
1650440729.633432,1500,0.0024043130688369274
1650440754.299908,1530,-0.002694958820939064
1650440762.5595505,1540,-0.0018589599058032036
1650440770.8372073,1550,-0.0025100349448621273
1650440787.5257583,1570,-0.0011798090999945998
1650440795.8092937,1580,0.00026274746051058173
1650440804.1604512,1590,-0.0017281104810535908
1650440837.4150486,1620,-0.001024305005557835
1650440854.1381059,1640,-0.001835942966863513
1650440862.5505848,1650,0.0020034469198435545
1650440879.3567832,1670,-0.002217584289610386
1650440887.6953843,1680,-0.0008309450931847095
1650440912.7531574,1710,-0.003725475864484906
1650440954.9614313,1760,-0.001692353980615735
1650440963.4407198,1770,-0.0025288336910307407
1650440971.846511,1780,-0.004310482647269964
1650440996.9736762,1800,-0.0032288958318531513
1650441005.4836938,1810,8.922582492232323e-05
1650441022.5674627,1830,-0.0024654455482959747
1650441039.693505,1850,-0.0032892103772610426
1650441048.14437,1860,-0.002521446906030178
1650441056.664877,1870,-0.003170555457472801
1650441065.150143,1880,0.0012764359125867486
1650441082.178851,1900,0.0003364436561241746
1650441090.7646892,1910,0.005862191319465637
1650441150.4037077,1980,-0.004126309417188168
1650441192.9718287,2020,-0.00462168175727129
1650441227.5737226,2060,-0.003462340449914336
1650441236.2731538,2070,-0.0037704010028392076
1650441244.908973,2080,0.000974502123426646
1650441279.6460936,2120,-0.004024549853056669
1650441305.564232,2150,-0.0034698147792369127
1650441331.330935,2180,0.0028588073328137398
1650441339.8301606,2190,-0.0022613878827542067
1650441373.344546,2220,-0.004353601485490799
1650441381.7925797,2230,-0.002831565449014306
1650441398.980158,2250,-0.003912893123924732
1650441407.6993318,2260,-0.0038003353402018547
1650441416.242251,2270,-0.004342931322753429
1650441433.4829187,2290,-0.004044621717184782
1650441442.169438,2300,-0.0029891198500990868
1650441459.572097,2320,-0.0019103744998574257
1650441468.2041976,2330,-0.004766770172864199
1650441476.773835,2340,0.0003064140910282731
1650441502.4299924,2370,-0.0033048733603209257
1650441536.2526853,2400,-0.0028577418997883797
1650441579.1321895,2450,-0.002479697111994028
1650441596.2752514,2470,-0.0032555682118982077
1650441613.4528708,2490,-0.0011098913382738829
1650441621.9435933,2500,-0.001942882314324379
1650441664.3592277,2550,-0.0037295660004019737
1650441690.0613315,2580,-0.004288446623831987
1650441698.6214712,2590,-0.0020865791011601686
1650441715.3232787,2600,0.002246856689453125
1650441723.8341582,2610,-0.0004944410175085068
1650441740.9318378,2630,-0.0017648926004767418
1650441775.4301524,2670,-0.0048430669121444225
1650441792.643939,2690,-0.0021521849557757378
1650441809.8660653,2710,0.0062285494059324265
1650441827.2890797,2730,0.001521172933280468
1650441871.323145,2780,-0.0029818322509527206
1650441897.185056,2800,-0.0017787294927984476
1650441932.1515334,2840,0.0024593016132712364
1650441975.7812676,2890,-0.003950896672904491
1650441993.4196813,2910,-0.0024008839391171932
1650442002.4200523,2920,-0.00239945319481194
1650442028.7629695,2950,-0.003481595078483224
1650442046.1361678,2970,-0.0025690949987620115
1650442054.9027312,2980,-0.0019379191799089313
1650442063.7013168,2990,-0.00010087410919368267
1650442089.6332068,3010,-0.003124532289803028
1650442098.4819655,3020,-0.0011509415926411748
1650442107.4252293,3030,-0.0025856762658804655
1650442142.9843671,3070,-0.001985727809369564
1650442151.8903291,3080,-0.0008222308242693543
1650442169.8065853,3100,-0.0015942153986543417
1650442196.434642,3130,-0.003873447421938181
1650442231.766628,3170,-0.0039322697557508945
1650442240.5991118,3180,-0.00316538754850626
1650442249.473662,3190,-0.00122894998639822
1650442266.4860134,3200,-0.002328424248844385
1650442284.1950192,3220,-0.0026343287900090218
1650442310.626033,3250,-0.0017274788115173578
1650442319.5406036,3260,0.0006732384208589792
1650442328.3949394,3270,-0.0007872767746448517
1650442354.9160118,3300,-0.0037139183841645718
1650442363.7862608,3310,-0.004088429734110832
1650442381.1140838,3330,-0.0029986584559082985
1650442433.5144567,3390,-0.0016348469071090221
1650442459.2165918,3410,0.00155626458581537
1650442485.3072104,3440,0.01734229177236557
1650442494.04271,3450,-0.001415645587258041
1650442511.3922083,3470,-0.003487394191324711
1650442520.1100528,3480,-0.0017917826771736145
1650442563.3671222,3530,-0.0017292133998125792
1650442572.0499763,3540,-0.0032203441951423883
1650442589.2809067,3560,-0.0030360252130776644
1650442606.6283233,3580,-0.0042231203988194466
1650442615.1578975,3590,-0.0019900163169950247
1650442631.940471,3600,0.0016316467663273215
1650442657.8681843,3630,-0.003255225019529462
1650442666.5266304,3640,-0.002013083314523101
1650442692.5086622,3670,-0.0024527653586119413
1650442701.1825962,3680,-0.002014045137912035
1650442718.3931494,3700,-0.004298216663300991
1650442726.974486,3710,-0.003632954554632306
1650442744.2797203,3730,-0.0012842467986047268
1650442779.0300674,3770,-0.002575569786131382
1650442787.78379,3780,-0.0016359018627554178
1650442796.3047893,3790,-0.0036387969739735126
1650442821.627719,3810,-0.000942183833103627
1650442830.2113817,3820,-0.003349809441715479
1650442856.0410423,3850,-0.0033562614116817713
1650442864.5189388,3860,-0.0034639406949281693
1650442873.0655618,3870,-0.003052251413464546
1650442881.5973883,3880,0.011468663811683655
1650442898.6528826,3900,0.00016036051965784281
1650442907.2725127,3910,-0.0036836848594248295
1650442915.6593187,3920,-0.002594432793557644
1650442924.0802836,3930,-0.003517206758260727
1650443008.1784878,4020,-0.0041019488126039505
1650443016.617858,4030,-0.003466786351054907
1650443033.392855,4050,-0.0022902176715433598
1650443058.5935242,4080,-0.00498000904917717
1650443117.6552975,4150,0.00030591399990953505
1650443126.07877,4160,-0.0029672659002244473
