1.321954559534788132e-02
5.031376713304780424e-05
6.316672079265117645e-05
6.023733021720545366e-06
2.669337764382362366e-02
7.349351793527603149e-02
1.100442856550216675e-01
1.812541112303733826e-02
9.535358846187591553e-02
9.875631332397460938e-02
3.744923695921897888e-02
1.783954203128814697e-01
7.443395256996154785e-02
2.956716157495975494e-02
2.634387612342834473e-01
1.350979655981063843e-01
1.661641895771026611e-01
3.734929114580154419e-02
1.295333821326494217e-02
9.627036005258560181e-02
2.321959473192691803e-02
1.679698973894119263e-01
3.978565931320190430e+00
1.519369602203369141e+01
4.507110977172851562e+01
1.507974624633789062e+00
1.630435562133789062e+01
4.235663986206054688e+01
8.151706695556640625e+00
3.173851966857910156e+01
3.173352050781250000e+01
1.060383129119873047e+01
5.783304595947265625e+01
4.927930831909179688e+01
