Wall time,Step,Value
1651107343.4152396,0,0.0006000000284984708
1651107350.2716124,10,0.002149908570572734
1651107357.0133955,20,0.0017915903590619564
1651107373.3017402,30,0.0006000000284984708
1651107380.1095371,40,0.0002411265450064093
1651107396.8021212,50,0.0006000000284984708
1651107403.7568796,60,0.0006000000284984708
1651107410.8347385,70,0.00041666667675599456
1651107427.9545443,80,0.00028935185400769114
1651107435.2384636,90,0.0005000000237487257
1651107452.6369603,100,0.0005000000237487257
1651107459.920873,110,0.00041666667675599456
1651107467.3351912,120,0.0005000000237487257
1651107484.6916118,130,0.0005000000237487257
1651107492.2472477,140,0.0010367999784648418
1651107509.4193475,150,0.0008640000014565885
1651107517.7504435,160,0.0005000000237487257
1651107525.4800334,170,0.002149908570572734
1651107543.621075,180,0.002149908570572734
1651107551.386654,190,0.0008640000014565885
1651107568.8732347,200,0.0017915903590619564
1651107577.4101899,210,0.0008640000014565885
1651107585.426638,220,0.0017915903590619564
1651107603.6170113,230,0.0017915903590619564
1651107611.6999075,240,0.0007200000109151006
1651107629.6020737,250,0.0014929920434951782
1651107638.397014,260,0.0014929920434951782
1651107646.4938915,270,0.0012441599974408746
1651107664.9571564,280,0.004822530783712864
1651107673.0230916,290,0.0023256803397089243
1651107691.4851832,300,0.0019380670273676515
1651107699.5466526,310,0.001615055836737156
1651107707.5755167,320,0.00134587986394763
1651107725.780072,330,0.0027908163610845804
1651107733.769614,340,0.0023256803397089243
1651107751.9665093,350,0.0019380670273676515
1651107759.9502118,360,0.0005408789147622883
1651107767.9988637,370,0.00134587986394763
1651107786.499462,380,0.0019380670273676515
1651107794.5955796,390,0.00045073244837112725
1651107813.186951,400,0.0011215665144845843
1651107821.3244014,410,0.00134587986394763
1651107829.353106,420,0.00134587986394763
1651107847.7947462,430,0.00045073244837112725
1651107855.7625563,440,0.00134587986394763
1651107874.1881847,450,0.0011215665144845843
1651107882.2236536,460,0.0005408789147622883
1651107890.1493142,470,0.00134587986394763
1651107908.3703053,480,0.0005408789147622883
1651107916.3969572,490,0.00045073244837112725
1651107934.5554261,500,0.0002608405193313956
1651107942.580477,510,0.0011215665144845843
1651107950.4442835,520,6.066317291697487e-05
1651107968.725653,530,0.0007788656512275338
1651107976.6012478,540,0.0007788656512275338
1651107994.8670437,550,0.00015094938862603158
1651108002.783875,560,0.0005408789147622883
1651108010.6686833,570,0.0002608405193313956
1651108028.9931169,580,0.0009346387814730406
1651108036.8508449,590,0.0005408789147622883
