Wall time,Step,Value
1651084662.6796632,0,0.20945696532726288
1651084671.5748298,10,0.21519020199775696
1651084681.1315413,20,0.22138796746730804
1651084699.1123235,30,0.22661559283733368
1651084706.8267052,40,0.22945062816143036
1651084725.2217147,50,0.23445898294448853
1651084733.6066382,60,0.23960010707378387
1651084741.9028769,70,0.248888298869133
1651084759.154686,80,0.25672203302383423
1651084767.0558214,90,0.26984596252441406
1651084784.5867257,100,0.28096306324005127
1651084792.398686,110,0.28539082407951355
1651084800.392365,120,0.2878454029560089
1651084817.5164933,130,0.29160749912261963
1651084825.5269425,140,0.29613232612609863
1651084842.9576259,150,0.3017389178276062
1651084850.1306205,160,0.3080323338508606
1651084857.3220618,170,0.3157123625278473
1651084874.3134892,180,0.3185589909553528
1651084881.4344704,190,0.32403886318206787
1651084907.313926,200,0.3259778618812561
1651084914.4955127,210,0.33261168003082275
1651084921.8908384,220,0.3389911353588104
1651084939.043058,230,0.35106155276298523
1651084946.5880573,240,0.3685971200466156
1651084963.7557673,250,0.3810047507286072
1651084971.2516618,260,0.3883917033672333
1651084978.7405112,270,0.40004080533981323
1651084995.9280648,280,0.4139551520347595
1651085003.502815,290,0.42839694023132324
1651085020.8459985,300,0.441132515668869
1651085028.5142515,310,0.45450732111930847
1651085036.255702,320,0.4782511591911316
1651085053.7590473,330,0.49731671810150146
1651085061.4072335,340,0.5083129405975342
1651085078.8598316,350,0.5224416255950928
1651085086.6068685,360,0.5382939577102661
1651085094.3439116,370,0.5555654764175415
1651085112.0358257,380,0.5704939365386963
1651085119.7236683,390,0.582763671875
1651085137.3961391,400,0.5915343761444092
1651085145.2494388,410,0.600689172744751
1651085152.9678426,420,0.5975518226623535
1651085170.2629635,430,0.5899859666824341
1651085177.9862032,440,0.5728822350502014
1651085195.5874383,450,0.5686444640159607
1651085203.3139927,460,0.5785536766052246
1651085211.0555847,470,0.5700457096099854
1651085228.489995,480,0.576949954032898
1651085236.1996827,490,0.577420711517334
1651085253.6651325,500,0.5963993072509766
1651085261.350456,510,0.5907660126686096
1651085268.864253,520,0.5806553363800049
1651085285.9382272,530,0.5618013143539429
1651085293.482958,540,0.5459632873535156
1651085310.8946307,550,0.527045488357544
1651085318.4984636,560,0.5081616044044495
1651085326.066004,570,0.48298168182373047
1651085343.4374034,580,0.46704524755477905
1651085351.022965,590,0.4444434344768524
1651085368.091578,600,0.4197410047054291
1651085375.9151275,610,0.400529146194458
1651085383.5616002,620,0.38812801241874695
1651085400.8626995,630,0.37708115577697754
