Wall time,Step,Value
1650311411.7441847,50,-0.0059083011001348495
1650311418.2406876,60,-0.0034604298416525126
1650311445.2515998,100,0.0007161498069763184
1650311452.1128993,110,-0.003162332344800234
1650311466.1124387,130,-0.0028298394754529
1650311473.3125885,140,0.0021210098639130592
1650311480.7146366,150,-0.004144358914345503
1650311495.7168589,170,-0.004100453108549118
1650311503.439047,180,-0.0066545261070132256
1650311511.1137042,190,-0.00405215285718441
1650311527.115195,200,-0.0009862701408565044
1650311558.6697707,240,-0.0062385317869484425
1650311628.150281,330,-0.0038488744758069515
1650311635.9450464,340,-0.0022961231879889965
1650311651.3806574,360,-0.004200019408017397
1650311674.2436705,390,0.0016815443523228168
1650311690.0578032,400,0.008594721555709839
1650311705.292029,420,0.007482011336833239
1650311720.5540597,440,0.011833466589450836
1650311728.1063297,450,0.00036673201248049736
1650311743.2875814,470,0.0013275565579533577
1650311758.580062,490,0.003576541319489479
1650311766.3225691,500,-0.004141590557992458
1650311789.5355735,530,-0.0010860705515369773
1650311797.30549,540,0.0028965743258595467
1650311805.0689077,550,0.005186683963984251
1650311812.9568176,560,-0.0005663828924298286
1650311820.8050482,570,0.0010879009496420622
1650311852.3660455,600,0.0006214947206899524
1650311860.2617493,610,-0.0010605761781334877
1650311876.2215483,630,0.004727684892714024
1650311892.0039625,650,-0.002677551005035639
1650311899.9931123,660,0.00485829496756196
1650311907.915298,670,0.0012027956545352936
1650311915.8482776,680,0.005852750036865473
1650311939.710001,710,5.6367600336670876e-05
1650311947.6637802,720,0.0030055539682507515
1650311955.701714,730,0.002405221341177821
1650311963.7486527,740,-0.0029425770044326782
1650311979.8598359,760,-0.0012943930923938751
1650312004.217678,790,0.0023961199913173914
1650312053.16058,840,-0.0014195134863257408
1650312061.3404896,850,0.00029646256007254124
1650312069.6349308,860,0.006072186399251223
1650312077.88582,870,0.00019403471378609538
1650312086.0124052,880,-0.0010322462767362595
1650312094.2005134,890,-0.003340128343552351
1650312134.6698418,940,-0.0009910713415592909
1650312206.7991996,1020,0.0004032342694699764
1650312230.6590474,1050,-0.0011048612650483847
1650312238.600801,1060,0.003002224490046501
1650312294.3555439,1130,-0.0012718881480395794
1650312318.002983,1160,0.0013276520185172558
