Wall time,Step,Value
1651003091.6115828,0,1.0008447170257568
1651003098.7185016,10,0.9622012972831726
1651003105.564034,20,0.8865450620651245
1651003122.415582,30,0.7901679873466492
1651003130.3850622,40,0.728559672832489
1651003147.4044375,50,0.6991904973983765
1651003155.115343,60,0.6854140162467957
1651003162.8627257,70,0.6748510599136353
1651003180.3989992,80,0.6757951974868774
1651003187.6592023,90,0.6815957427024841
1651003203.4710705,100,0.6874398589134216
1651003210.517424,110,0.696628987789154
1651003217.5569677,120,0.7014778852462769
1651003233.5644672,130,0.7050506472587585
1651003240.7248986,140,0.7128475904464722
1651003256.9509141,150,0.7158838510513306
1651003264.3285086,160,0.7233733534812927
1651003271.6733556,170,0.7327288389205933
1651003287.727607,180,0.7477936148643494
1651003294.9792054,190,0.75779128074646
1651003311.0979342,200,0.7644690275192261
1651003318.3430464,210,0.764051616191864
1651003325.42831,220,0.764633297920227
1651003341.4145823,230,0.7528997659683228
1651003348.5851536,240,0.7452974319458008
1651003364.3576682,250,0.732757568359375
1651003371.2236428,260,0.7139999270439148
1651003378.1995578,270,0.6869796514511108
1651003393.832225,280,0.6758886575698853
1651003400.6808784,290,0.661416232585907
1651003416.404214,300,0.6436156630516052
1651003423.313718,310,0.6400313377380371
1651003430.2338686,320,0.6207795143127441
1651003445.8874948,330,0.6165599822998047
1651003452.820847,340,0.60274738073349
1651003468.7078614,350,0.5947316884994507
1651003475.6440034,360,0.5862047672271729
1651003482.693937,370,0.5736938714981079
1651003498.481252,380,0.546040952205658
1651003505.4632952,390,0.5423589944839478
1651003521.1642494,400,0.5248112082481384
1651003528.0907881,410,0.49957096576690674
1651003534.9298244,420,0.4782981872558594
1651003550.6810172,430,0.4478607177734375
1651003557.6571612,440,0.4311407506465912
1651003573.471417,450,0.4074949622154236
1651003580.3055055,460,0.3847346007823944
1651003587.1910176,470,0.3662996292114258
1651003602.8515604,480,0.34383392333984375
1651003609.7652912,490,0.32926926016807556
1651003625.497915,500,0.31711655855178833
1651003632.4526103,510,0.3064292073249817
1651003639.3557417,520,0.29610204696655273
1651003655.2120447,530,0.2862686514854431
1651003662.0605955,540,0.27327489852905273
1651003677.708089,550,0.2674837112426758
1651003684.7060843,560,0.26096540689468384
1651003691.6004195,570,0.25140365958213806
1651003707.446387,580,0.2448568046092987
1651003714.3685212,590,0.24053692817687988
1651003730.053055,600,0.2355143427848816
1651003737.0296874,610,0.23264676332473755
1651003743.956118,620,0.22735045850276947
1651003759.7151065,630,0.2243443727493286
1651003766.6714427,640,0.220015287399292
1651003782.3332126,650,0.21773165464401245
1651003789.2425687,660,0.21807508170604706
1651003796.125087,670,0.21962104737758636
1651003811.867086,680,0.21772341430187225
1651003818.6557474,690,0.21324196457862854
1651003834.4846137,700,0.21032355725765228
1651003841.3252084,710,0.2106618881225586
1651003848.1462889,720,0.21117335557937622
1651003863.8546345,730,0.21019157767295837
1651003870.7003071,740,0.2073419988155365
1651003886.4728189,750,0.20916150510311127
1651003893.3878453,760,0.20911526679992676
1651003900.196033,770,0.20764005184173584
1651003916.0057094,780,0.2092714160680771
1651003922.905015,790,0.20685522258281708
1651003938.842829,800,0.20574526488780975
1651003945.7662604,810,0.20599691569805145
1651003952.7018816,820,0.20441918075084686
1651003968.3530374,830,0.20442430675029755
1651003975.2770257,840,0.20389625430107117
1651003990.8983736,850,0.20214645564556122
1651003997.783799,860,0.20094117522239685
1651004004.648336,870,0.20132796466350555
1651004020.3312056,880,0.20099692046642303
1651004027.166029,890,0.20135274529457092
1651004042.8526723,900,0.199440598487854
1651004049.7619872,910,0.19961819052696228
1651004056.6876473,920,0.19891700148582458
1651004072.4746926,930,0.20096246898174286
1651004079.3195465,940,0.1991976946592331
1651004095.1601114,950,0.19886738061904907
1651004102.0530121,960,0.20149920880794525
1651004108.9168024,970,0.20153063535690308
1651004124.9570234,980,0.19846326112747192
1651004131.9167845,990,0.1995420902967453
1651004147.7929397,1000,0.19649401307106018
1651004154.8889503,1010,0.19688765704631805
1651004161.8213174,1020,0.19844162464141846
1651004177.6136374,1030,0.19790326058864594
1651004184.5520182,1040,0.1974666714668274
1651004200.471113,1050,0.19829314947128296
1651004207.441581,1060,0.19867710769176483
1651004214.355341,1070,0.19790256023406982
1651004230.1860836,1080,0.1970336139202118
1651004237.0562418,1090,0.19682449102401733
1651004252.7483768,1100,0.19804243743419647
1651004259.6423798,1110,0.19734935462474823
1651004266.5771563,1120,0.19694416224956512
1651004282.4044788,1130,0.19741718471050262
1651004289.4029584,1140,0.19662106037139893
1651004305.2901275,1150,0.19818155467510223
1651004312.3113449,1160,0.19666431844234467
1651004319.3348286,1170,0.1997571587562561
1651004335.1598973,1180,0.19796571135520935
1651004342.1091413,1190,0.1979244202375412
1651004357.9665554,1200,0.19698184728622437
1651004364.9313104,1210,0.19737212359905243
1651004371.882406,1220,0.19740107655525208
1651004387.7146676,1230,0.19700655341148376
1651004394.8322268,1240,0.19766949117183685
1651004410.6606457,1250,0.1982775181531906
1651004417.7079875,1260,0.1968243569135666
1651004424.7799401,1270,0.19741058349609375
1651004440.5830011,1280,0.1981835961341858
1651004447.625111,1290,0.19716577231884003
1651004463.5864635,1300,0.19770106673240662
1651004470.5347703,1310,0.19864708185195923
1651004477.5359511,1320,0.19851219654083252
1651004493.363056,1330,0.19728776812553406
1651004500.3186085,1340,0.19619660079479218
1651004516.2619412,1350,0.19844041764736176
1651004523.3427737,1360,0.1981823444366455
1651004530.3351045,1370,0.19647693634033203
1651004546.2486887,1380,0.19812750816345215
1651004553.2520654,1390,0.19829587638378143
1651004569.1148598,1400,0.19799868762493134
1651004576.2162085,1410,0.19796916842460632
1651004583.2069016,1420,0.19867657124996185
1651004599.141968,1430,0.19919973611831665
1651004606.308119,1440,0.1978834867477417
1651004622.2899115,1450,0.1979641616344452
1651004629.3411462,1460,0.19691209495067596
1651004636.433897,1470,0.19764617085456848
1651004652.2398727,1480,0.19759666919708252
1651004659.247465,1490,0.19796451926231384
1651004675.2569346,1500,0.1971493661403656
1651004682.4120576,1510,0.1973482072353363
1651004689.4537482,1520,0.19738224148750305
1651004705.3800206,1530,0.1972120851278305
1651004712.3445625,1540,0.19716036319732666
1651004728.1540158,1550,0.19839903712272644
1651004735.2169394,1560,0.19815599918365479
1651004742.2159116,1570,0.19837701320648193
1651004758.1513395,1580,0.19779831171035767
1651004765.2977562,1590,0.1967536211013794
1651004781.204109,1600,0.1965285837650299
1651004788.3183599,1610,0.1970735490322113
1651004795.3358088,1620,0.19730907678604126
1651004811.2136264,1630,0.19847643375396729
1651004818.3298233,1640,0.19631582498550415
1651004834.122134,1650,0.19812771677970886
1651004841.0911462,1660,0.19786880910396576
1651004848.2046523,1670,0.1977856606245041
1651004864.0510852,1680,0.1987752765417099
1651004871.116461,1690,0.19930307567119598
1651004887.031906,1700,0.20113037526607513
1651004893.983065,1710,0.20116397738456726
1651004900.8544807,1720,0.20167583227157593
1651004916.701531,1730,0.202327698469162
1651004923.5815203,1740,0.20139288902282715
1651004939.2496696,1750,0.20191852748394012
1651004946.2246919,1760,0.20197896659374237
1651004953.1110501,1770,0.20340906083583832
1651004968.7725592,1780,0.20362097024917603
1651004975.6150339,1790,0.2034531831741333
