8.503326773643493652e-01
-4.251158982515335083e-02
7.259884849190711975e-03
9.972645044326782227e-01
3.112461566925048828e-01
6.243449449539184570e-01
-8.070999383926391602e-01
1.042869463562965393e-01
6.606022715568542480e-01
-1.160409450531005859e+00
-1.376892328262329102e-01
-4.635846316814422607e-01
9.902186393737792969e-01
2.416637688875198364e-01
-4.477173984050750732e-01
8.416806459426879883e-01
2.081930875778198242e+00
3.363363742828369141e-01
6.983218342065811157e-02
3.066756017506122589e-02
8.337311446666717529e-03
-4.512210190296173096e-01
8.214217424392700195e-02
7.187456637620925903e-02
2.487379685044288635e-02
1.469977851957082748e-02
1.275662630796432495e-01
-1.052207946777343750e-01
-3.136439621448516846e-02
-1.908551901578903198e-02
3.619256615638732910e-02
7.930722087621688843e-02
3.572560846805572510e-02
-1.431990880519151688e-02
